Fecha medida,Código,Nivel medio diario (m)
2015-04-04,EA-013-TOT,
2015-04-04,EA-021-PR,0.120
2015-04-04,EA-062-TOT,
2015-04-04,EA-063-PR,0.120
2015-04-04,EA-112-TOT,
2015-04-04,EA-117-TOT,
2015-04-04,EA-430B,
2015-04-05,EA-001,0.490
2015-04-05,EA-007,
2015-04-05,EA-013-TOT,
2015-04-05,EA-021-PR,0.170
2015-04-05,EA-062-TOT,
2015-04-05,EA-063-PR,0.260
2015-04-05,EA-112-TOT,
2015-04-05,EA-117-TOT,
2015-04-05,EA-430B,
2015-04-06,EA-001,0.490
2015-04-06,EA-007,
2015-04-06,EA-013-TOT,
2015-04-06,EA-021-PR,0.210
2015-04-06,EA-062-TOT,
2015-04-06,EA-063-PR,0.290
2015-04-06,EA-112-TOT,
2015-04-06,EA-117-TOT,
2015-04-06,EA-430B,
2015-04-07,EA-001,0.490
2015-04-07,EA-007,
2015-04-07,EA-013-TOT,
2015-04-07,EA-021-PR,0.210
2015-04-07,EA-062-TOT,
2015-04-07,EA-063-PR,0.280
2015-04-07,EA-112-TOT,
2015-04-07,EA-117-TOT,
2015-04-07,EA-430B,
2015-04-08,EA-430B,
2015-04-08,EA-001,0.490
2015-04-08,EA-007,
2015-04-08,EA-013-TOT,
2015-04-08,EA-021-PR,0.180
2015-04-08,EA-062-TOT,
2015-04-08,EA-063-PR,0.230
2015-04-08,EA-112-TOT,
2015-04-08,EA-117-TOT,
2015-04-09,EA-001,0.490
2015-04-09,EA-007,
2015-04-09,EA-013-TOT,
2015-04-09,EA-021-PR,0.190
2015-04-09,EA-062-TOT,
2015-04-09,EA-063-PR,0.290
2015-04-09,EA-112-TOT,
2015-04-09,EA-117-TOT,
2015-04-09,EA-430B,
2015-04-10,EA-001,0.490
2015-04-10,EA-007,
2015-04-10,EA-013-TOT,
2015-04-10,EA-021-PR,0.180
2015-04-10,EA-062-TOT,
2015-04-10,EA-063-PR,0.280
2015-04-10,EA-112-TOT,
2015-04-10,EA-117-TOT,
2015-04-10,EA-430B,
2015-04-11,EA-001,0.490
2015-04-11,EA-007,
2015-04-11,EA-013-TOT,
2015-04-11,EA-021-PR,0.190
2015-04-11,EA-062-TOT,
2015-04-11,EA-063-PR,0.270
2015-04-11,EA-112-TOT,
2015-04-11,EA-117-TOT,
2015-04-11,EA-430B,
2015-04-12,EA-001,0.490
2015-04-12,EA-007,
2015-04-12,EA-013-TOT,
2015-04-12,EA-021-PR,0.210
2015-04-12,EA-062-TOT,
2015-04-12,EA-063-PR,0.300
2015-04-12,EA-112-TOT,
2015-04-12,EA-117-TOT,
2015-04-12,EA-430B,
2015-04-13,EA-001,0.490
2015-04-13,EA-007,
2015-04-13,EA-013-TOT,
2015-04-13,EA-021-PR,0.190
2015-04-13,EA-062-TOT,
2015-04-13,EA-063-PR,0.290
2015-04-13,EA-112-TOT,
2015-04-13,EA-117-TOT,
2015-04-13,EA-430B,
2015-04-14,EA-001,0.490
2015-04-14,EA-007,
2015-04-14,EA-013-TOT,
2015-04-14,EA-021-PR,0.150
2015-04-14,EA-062-TOT,
2015-04-14,EA-063-PR,0.230
2015-04-14,EA-112-TOT,
2015-04-14,EA-117-TOT,
2015-04-14,EA-430B,
2015-04-15,EA-001,0.490
2015-04-15,EA-007,
2015-04-15,EA-013-TOT,
2015-04-15,EA-021-PR,0.110
2015-04-15,EA-062-TOT,
2015-04-15,EA-063-PR,0.130
2015-04-15,EA-112-TOT,
2015-04-15,EA-117-TOT,
2015-04-15,EA-430B,
2015-04-16,EA-001,0.490
2015-04-16,EA-007,
2015-04-16,EA-013-TOT,
2015-04-16,EA-021-PR,0.110
2015-04-16,EA-062-TOT,
2015-04-16,EA-063-PR,0.130
2015-04-16,EA-112-TOT,
2015-04-16,EA-117-TOT,
2015-04-16,EA-430B,
2015-04-17,EA-001,0.490
2015-04-17,EA-007,
2015-04-17,EA-013-TOT,
2015-04-17,EA-021-PR,0.080
2015-04-17,EA-062-TOT,
2015-04-17,EA-063-PR,0.110
2015-04-17,EA-112-TOT,
2015-04-17,EA-117-TOT,
2015-04-17,EA-430B,
2015-04-18,EA-001,0.490
2015-04-18,EA-007,
2015-04-18,EA-013-TOT,
2015-04-18,EA-021-PR,0.090
2015-04-18,EA-062-TOT,
2015-04-18,EA-063-PR,0.110
2015-04-18,EA-112-TOT,
2015-04-18,EA-117-TOT,
2015-04-18,EA-430B,
2015-04-19,EA-001,0.490
2015-04-19,EA-007,
2015-04-19,EA-013-TOT,
2015-04-19,EA-021-PR,0.090
2015-04-19,EA-062-TOT,
2015-04-19,EA-063-PR,0.130
2015-04-19,EA-112-TOT,
2015-04-19,EA-117-TOT,
2015-04-19,EA-430B,
2015-04-20,EA-001,0.490
2015-04-20,EA-007,
2015-04-20,EA-013-TOT,
2015-04-20,EA-021-PR,0.120
2015-04-20,EA-062-TOT,
2015-04-20,EA-063-PR,0.180
2015-04-20,EA-112-TOT,
2015-04-20,EA-117-TOT,
2015-04-20,EA-430B,
2015-04-21,EA-001,0.490
2015-04-21,EA-007,
2015-04-21,EA-013-TOT,
2015-04-21,EA-021-PR,0.160
2015-04-21,EA-062-TOT,
2015-04-21,EA-063-PR,0.230
2015-04-21,EA-112-TOT,
2015-04-21,EA-117-TOT,
2015-04-21,EA-430B,
2015-04-22,EA-001,0.490
2015-04-22,EA-007,
2015-04-22,EA-013-TOT,
2015-04-22,EA-021-PR,0.170
2015-04-22,EA-062-TOT,
2015-04-22,EA-063-PR,0.230
2015-04-22,EA-112-TOT,
2015-04-22,EA-117-TOT,
2015-04-22,EA-430B,
2015-04-23,EA-001,0.490
2015-04-23,EA-007,
2015-04-23,EA-013-TOT,
2015-04-23,EA-021-PR,0.160
2015-04-23,EA-062-TOT,
2015-04-23,EA-063-PR,0.220
2015-04-23,EA-112-TOT,
2015-04-23,EA-117-TOT,
2015-04-23,EA-430B,
2015-04-24,EA-001,0.490
2015-04-24,EA-007,
2015-04-24,EA-013-TOT,
2015-04-24,EA-021-PR,0.150
2015-04-24,EA-062-TOT,
2015-04-24,EA-063-PR,0.210
2015-04-24,EA-112-TOT,
2015-04-24,EA-117-TOT,
2015-04-24,EA-430B,
2015-04-25,EA-001,0.490
2015-04-25,EA-007,
2015-04-25,EA-013-TOT,
2015-04-25,EA-021-PR,0.130
2015-04-25,EA-062-TOT,
2015-04-25,EA-063-PR,0.190
2015-04-25,EA-112-TOT,
2015-04-25,EA-117-TOT,
2015-04-25,EA-430B,
2015-04-26,EA-001,0.490
2015-04-26,EA-007,
2015-04-26,EA-013-TOT,
2015-04-26,EA-021-PR,0.130
2015-04-26,EA-062-TOT,
2015-04-26,EA-063-PR,0.180
2015-04-26,EA-112-TOT,
2015-04-26,EA-117-TOT,
2015-04-26,EA-430B,
2015-04-27,EA-001,0.490
2015-04-27,EA-007,
2015-04-27,EA-013-TOT,
2015-04-27,EA-021-PR,0.140
2015-04-27,EA-062-TOT,
2015-04-27,EA-063-PR,
2015-04-27,EA-112-TOT,
2015-04-27,EA-117-TOT,
2015-04-27,EA-430B,
2015-04-28,EA-001,0.490
2015-04-28,EA-007,
2015-04-28,EA-013-TOT,
2015-04-28,EA-021-PR,0.150
2015-04-28,EA-062-TOT,
2015-04-28,EA-063-PR,
2015-04-28,EA-112-TOT,
2015-04-28,EA-117-TOT,
2015-04-28,EA-430B,
2015-04-29,EA-001,0.490
2015-04-29,EA-007,
2015-04-29,EA-013-TOT,
2015-04-29,EA-021-PR,0.130
2015-04-29,EA-062-TOT,
2015-04-29,EA-063-PR,
2015-04-29,EA-112-TOT,
2015-04-29,EA-117-TOT,
2015-04-29,EA-430B,
2015-04-30,EA-001,0.490
2015-04-30,EA-007,
2015-04-30,EA-013-TOT,
2015-04-30,EA-021-PR,0.130
2015-04-30,EA-062-TOT,
2015-04-30,EA-063-PR,
2015-04-30,EA-112-TOT,
2015-04-30,EA-117-TOT,
2015-04-30,EA-430B,
2015-05-01,EA-001,0.490
2015-05-01,EA-007,
2015-05-01,EA-013-TOT,
2015-05-01,EA-021-PR,0.130
2015-05-01,EA-062-TOT,
2015-05-01,EA-063-PR,
2015-05-01,EA-112-TOT,
2015-05-01,EA-117-TOT,
2015-05-01,EA-430B,
2015-05-02,EA-001,0.490
2015-05-02,EA-007,
2015-05-02,EA-013-TOT,
2015-05-02,EA-021-PR,0.100
2015-05-02,EA-062-TOT,
2015-05-02,EA-063-PR,
2015-05-02,EA-112-TOT,
2015-05-02,EA-117-TOT,
2015-05-02,EA-430B,
2015-05-03,EA-001,0.490
2015-05-03,EA-007,
2015-05-03,EA-013-TOT,
2015-05-03,EA-021-PR,0.090
2015-05-03,EA-062-TOT,
2015-05-03,EA-063-PR,
2015-05-03,EA-112-TOT,
2015-05-03,EA-117-TOT,
2015-05-03,EA-430B,
2015-05-04,EA-001,0.490
2015-05-04,EA-007,
2015-05-04,EA-013-TOT,
2015-05-04,EA-021-PR,0.110
2015-05-04,EA-062-TOT,
2015-05-04,EA-063-PR,
2015-05-04,EA-112-TOT,
2015-05-04,EA-117-TOT,
2015-05-04,EA-430B,
2015-05-05,EA-001,0.490
2015-05-05,EA-007,
2015-05-05,EA-013-TOT,
2015-05-05,EA-021-PR,0.170
2015-05-05,EA-062-TOT,
2015-05-05,EA-063-PR,
2015-05-05,EA-112-TOT,
2015-05-05,EA-117-TOT,
2015-05-05,EA-430B,
2015-05-06,EA-001,0.490
2015-05-06,EA-007,
2015-05-06,EA-013-TOT,
2015-05-06,EA-021-PR,0.180
2015-05-06,EA-062-TOT,
2015-05-06,EA-063-PR,
2015-05-06,EA-112-TOT,
2015-05-06,EA-117-TOT,
2015-05-06,EA-430B,
2015-05-07,EA-001,0.490
2015-05-07,EA-007,
2015-05-07,EA-013-TOT,
2015-05-07,EA-021-PR,0.160
2015-05-07,EA-062-TOT,
2015-05-07,EA-063-PR,
2015-05-07,EA-112-TOT,
2015-05-07,EA-117-TOT,
2015-05-07,EA-430B,
2015-05-08,EA-001,0.490
2015-05-08,EA-007,
2015-05-08,EA-013-TOT,
2015-05-08,EA-021-PR,0.160
2015-05-08,EA-062-TOT,
2015-05-08,EA-063-PR,
2015-05-08,EA-112-TOT,
2015-05-08,EA-117-TOT,
2015-05-08,EA-430B,
2015-05-09,EA-001,0.490
2015-05-09,EA-007,
2015-05-09,EA-013-TOT,
2015-05-09,EA-021-PR,0.120
2015-05-09,EA-062-TOT,
2015-05-09,EA-063-PR,
2015-05-09,EA-112-TOT,
2015-05-09,EA-117-TOT,
2015-05-09,EA-430B,
2015-05-10,EA-001,0.490
2015-05-10,EA-007,
2015-05-10,EA-013-TOT,
2015-05-10,EA-021-PR,0.130
2015-05-10,EA-062-TOT,
2015-05-10,EA-063-PR,
2015-05-10,EA-112-TOT,
2015-05-10,EA-117-TOT,
2015-05-10,EA-430B,
2015-05-11,EA-001,0.490
2015-05-11,EA-007,
2015-05-11,EA-013-TOT,
2015-05-11,EA-021-PR,0.160
2015-05-11,EA-062-TOT,
2015-05-11,EA-063-PR,
2015-05-11,EA-112-TOT,
2015-05-11,EA-117-TOT,
2015-05-11,EA-430B,
2015-05-12,EA-001,0.500
2015-05-12,EA-007,
2015-05-12,EA-013-TOT,
2015-05-12,EA-021-PR,0.130
2015-05-12,EA-062-TOT,
2015-05-12,EA-063-PR,0.200
2015-05-12,EA-112-TOT,
2015-05-12,EA-117-TOT,
2015-05-12,EA-430B,
2015-05-13,EA-001,0.450
2015-05-13,EA-007,
2015-05-13,EA-013-TOT,
2015-05-13,EA-021-PR,0.130
2015-05-13,EA-062-TOT,
2015-05-13,EA-063-PR,0.180
2015-05-13,EA-112-TOT,
2015-05-13,EA-117-TOT,
2015-05-13,EA-430B,
2015-05-14,EA-001,0.490
2015-05-14,EA-007,
2015-05-14,EA-013-TOT,
2015-05-14,EA-021-PR,0.130
2015-05-14,EA-062-TOT,
2015-05-14,EA-063-PR,0.180
2015-05-14,EA-112-TOT,
2015-05-14,EA-117-TOT,
2015-05-14,EA-430B,
2015-05-15,EA-001,0.490
2015-05-15,EA-007,
2015-05-15,EA-013-TOT,
2015-05-15,EA-021-PR,0.130
2015-05-15,EA-062-TOT,
2015-05-15,EA-063-PR,0.180
2015-05-15,EA-112-TOT,
2015-05-15,EA-117-TOT,
2015-05-15,EA-430B,
2015-05-16,EA-001,0.490
2015-05-16,EA-007,
2015-05-16,EA-013-TOT,
2015-05-16,EA-021-PR,0.130
2015-05-16,EA-062-TOT,
2015-05-16,EA-063-PR,0.160
2015-05-16,EA-112-TOT,
2015-05-16,EA-117-TOT,
2015-05-16,EA-430B,
2015-05-17,EA-001,0.490
2015-05-17,EA-007,
2015-05-17,EA-013-TOT,
2015-05-17,EA-021-PR,0.140
2015-05-17,EA-062-TOT,
2015-05-17,EA-063-PR,0.180
2015-05-17,EA-112-TOT,
2015-05-17,EA-117-TOT,
2015-05-17,EA-430B,
2015-05-18,EA-001,0.490
2015-05-18,EA-007,
2015-05-18,EA-013-TOT,
2015-05-18,EA-021-PR,0.160
2015-05-18,EA-062-TOT,
2015-05-18,EA-063-PR,0.170
2015-05-18,EA-112-TOT,
2015-05-18,EA-117-TOT,
2015-05-18,EA-430B,
2015-05-19,EA-001,0.490
2015-05-19,EA-007,
2015-05-19,EA-013-TOT,
2015-05-19,EA-021-PR,0.160
2015-05-19,EA-062-TOT,
2015-05-19,EA-063-PR,0.160
2015-05-19,EA-112-TOT,
2015-05-19,EA-117-TOT,
2015-05-19,EA-430B,
2015-05-20,EA-001,0.500
2015-05-20,EA-007,
2015-05-20,EA-013-TOT,
2015-05-20,EA-021-PR,0.180
2015-05-20,EA-062-TOT,
2015-05-20,EA-063-PR,0.190
2015-05-20,EA-112-TOT,
2015-05-20,EA-117-TOT,
2015-05-20,EA-430B,
2015-05-21,EA-001,0.490
2015-05-21,EA-007,
2015-05-21,EA-013-TOT,
2015-05-21,EA-021-PR,0.190
2015-05-21,EA-062-TOT,
2015-05-21,EA-063-PR,0.180
2015-05-21,EA-112-TOT,
2015-05-21,EA-117-TOT,
2015-05-21,EA-430B,
2015-05-22,EA-001,0.500
2015-05-22,EA-007,
2015-05-22,EA-013-TOT,
2015-05-22,EA-021-PR,0.180
2015-05-22,EA-062-TOT,
2015-05-22,EA-063-PR,0.160
2015-05-22,EA-112-TOT,
2015-05-22,EA-117-TOT,
2015-05-22,EA-430B,
2015-05-23,EA-001,0.500
2015-05-23,EA-007,
2015-05-23,EA-013-TOT,
2015-05-23,EA-021-PR,0.150
2015-05-23,EA-062-TOT,
2015-05-23,EA-063-PR,0.140
2015-05-23,EA-112-TOT,
2015-05-23,EA-117-TOT,
2015-05-23,EA-430B,
2015-05-24,EA-001,0.500
2015-05-24,EA-007,
2015-05-24,EA-013-TOT,
2015-05-24,EA-021-PR,0.160
2015-05-24,EA-062-TOT,
2015-05-24,EA-063-PR,0.180
2015-05-24,EA-112-TOT,
2015-05-24,EA-117-TOT,
2015-05-24,EA-430B,
2015-05-25,EA-001,0.500
2015-05-25,EA-007,
2015-05-25,EA-013-TOT,
2015-05-25,EA-021-PR,0.180
2015-05-25,EA-062-TOT,
2015-05-25,EA-063-PR,0.170
2015-05-25,EA-112-TOT,
2015-05-25,EA-117-TOT,
2015-05-25,EA-430B,
2015-05-26,EA-001,0.500
2015-05-26,EA-007,
2015-05-26,EA-013-TOT,
2015-05-26,EA-021-PR,0.190
2015-05-26,EA-062-TOT,
2015-05-26,EA-063-PR,0.190
2015-05-26,EA-112-TOT,
2015-05-26,EA-117-TOT,
2015-05-26,EA-430B,
2015-05-27,EA-001,0.490
2015-05-27,EA-007,
2015-05-27,EA-013-TOT,
2015-05-27,EA-021-PR,0.180
2015-05-27,EA-062-TOT,
2015-05-27,EA-063-PR,0.170
2015-05-27,EA-112-TOT,
2015-05-27,EA-117-TOT,
2015-05-27,EA-430B,
2015-05-28,EA-001,0.500
2015-05-28,EA-007,
2015-05-28,EA-013-TOT,
2015-05-28,EA-021-PR,0.190
2015-05-28,EA-062-TOT,
2015-05-28,EA-063-PR,0.180
2015-05-28,EA-112-TOT,
2015-05-28,EA-117-TOT,
2015-05-28,EA-430B,
2015-05-29,EA-001,0.500
2015-05-29,EA-007,
2015-05-29,EA-013-TOT,
2015-05-29,EA-021-PR,0.170
2015-05-29,EA-062-TOT,
2015-05-29,EA-063-PR,0.160
2015-05-29,EA-112-TOT,
2015-05-29,EA-117-TOT,
2015-05-29,EA-430B,
2015-05-30,EA-001,0.490
2015-05-30,EA-007,
2015-05-30,EA-013-TOT,
2015-05-30,EA-021-PR,0.170
2015-05-30,EA-062-TOT,
2015-05-30,EA-063-PR,0.160
2015-05-30,EA-112-TOT,
2015-05-30,EA-117-TOT,
2015-05-30,EA-430B,
2015-05-31,EA-001,0.490
2015-05-31,EA-007,
2015-05-31,EA-013-TOT,
2015-05-31,EA-021-PR,0.170
2015-05-31,EA-062-TOT,
2015-05-31,EA-063-PR,0.170
2015-05-31,EA-112-TOT,
2015-05-31,EA-117-TOT,
2015-05-31,EA-430B,
2015-06-01,EA-001,0.500
2015-06-01,EA-007,
2015-06-01,EA-013-TOT,
2015-06-01,EA-021-PR,0.190
2015-06-01,EA-062-TOT,
2015-06-01,EA-063-PR,0.170
2015-06-01,EA-112-TOT,
2015-06-01,EA-117-TOT,
2015-06-01,EA-430B,
2015-06-02,EA-001,0.500
2015-06-02,EA-007,
2015-06-02,EA-013-TOT,
2015-06-02,EA-021-PR,0.220
2015-06-02,EA-062-TOT,
2015-06-02,EA-063-PR,0.250
2015-06-02,EA-112-TOT,
2015-06-02,EA-117-TOT,
2015-06-02,EA-430B,
2015-06-03,EA-001,0.500
2015-06-03,EA-007,
2015-06-03,EA-013-TOT,
2015-06-03,EA-021-PR,0.260
2015-06-03,EA-062-TOT,
2015-06-03,EA-063-PR,0.270
2015-06-03,EA-112-TOT,
2015-06-03,EA-117-TOT,
2015-06-03,EA-430B,
2015-06-04,EA-001,0.500
2015-06-04,EA-007,
2015-06-04,EA-013-TOT,
2015-06-04,EA-021-PR,0.170
2015-06-04,EA-062-TOT,
2015-06-04,EA-063-PR,0.130
2015-06-04,EA-112-TOT,
2015-06-04,EA-117-TOT,
2015-06-04,EA-430B,
2015-06-05,EA-001,0.500
2015-06-05,EA-007,
2015-06-05,EA-013-TOT,
2015-06-05,EA-021-PR,0.180
2015-06-05,EA-062-TOT,
2015-06-05,EA-063-PR,0.140
2015-06-05,EA-112-TOT,
2015-06-05,EA-117-TOT,
2015-06-05,EA-430B,
2015-06-06,EA-001,0.500
2015-06-06,EA-007,
2015-06-06,EA-013-TOT,
2015-06-06,EA-021-PR,0.150
2015-06-06,EA-062-TOT,
2015-06-06,EA-063-PR,0.160
2015-06-06,EA-112-TOT,
2015-06-06,EA-117-TOT,
2015-06-06,EA-430B,
2015-06-07,EA-001,0.500
2015-06-07,EA-007,
2015-06-07,EA-013-TOT,
2015-06-07,EA-021-PR,0.140
2015-06-07,EA-062-TOT,
2015-06-07,EA-063-PR,0.180
2015-06-07,EA-112-TOT,
2015-06-07,EA-117-TOT,
2015-06-07,EA-430B,
2015-06-08,EA-001,0.490
2015-06-08,EA-007,
2015-06-08,EA-013-TOT,
2015-06-08,EA-021-PR,0.150
2015-06-08,EA-062-TOT,
2015-06-08,EA-063-PR,0.190
2015-06-08,EA-112-TOT,
2015-06-08,EA-117-TOT,
2015-06-08,EA-430B,
2015-06-09,EA-001,0.490
2015-06-09,EA-007,
2015-06-09,EA-013-TOT,
2015-06-09,EA-021-PR,0.170
2015-06-09,EA-062-TOT,
2015-06-09,EA-063-PR,0.240
2015-06-09,EA-112-TOT,
2015-06-09,EA-117-TOT,
2015-06-09,EA-430B,
2015-06-10,EA-001,0.490
2015-06-10,EA-007,
2015-06-10,EA-013-TOT,
2015-06-10,EA-021-PR,0.200
2015-06-10,EA-062-TOT,
2015-06-10,EA-063-PR,0.220
2015-06-10,EA-112-TOT,
2015-06-10,EA-117-TOT,
2015-06-10,EA-430B,
2015-06-11,EA-001,0.490
2015-06-11,EA-007,
2015-06-11,EA-013-TOT,
2015-06-11,EA-021-PR,0.230
2015-06-11,EA-062-TOT,
2015-06-11,EA-063-PR,0.250
2015-06-11,EA-112-TOT,
2015-06-11,EA-117-TOT,
2015-06-11,EA-430B,
2015-06-12,EA-001,0.500
2015-06-12,EA-007,
2015-06-12,EA-013-TOT,
2015-06-12,EA-021-PR,0.210
2015-06-12,EA-062-TOT,
2015-06-12,EA-063-PR,0.230
2015-06-12,EA-112-TOT,
2015-06-12,EA-117-TOT,
2015-06-12,EA-430B,
2015-06-13,EA-112-TOT,
2015-06-13,EA-117-TOT,
2015-06-13,EA-430B,
2015-06-13,EA-001,0.500
2015-06-13,EA-007,
2015-06-13,EA-013-TOT,
2015-06-13,EA-021-PR,0.140
2015-06-13,EA-062-TOT,
2015-06-13,EA-063-PR,0.150
2015-06-14,EA-001,0.500
2015-06-14,EA-007,
2015-06-14,EA-013-TOT,
2015-06-14,EA-021-PR,0.170
2015-06-14,EA-062-TOT,
2015-06-14,EA-063-PR,0.180
2015-06-14,EA-112-TOT,
2015-06-14,EA-117-TOT,
2015-06-14,EA-430B,
2015-06-15,EA-001,0.500
2015-06-15,EA-007,
2015-06-15,EA-013-TOT,
2015-06-15,EA-021-PR,0.190
2015-06-15,EA-062-TOT,
2015-06-15,EA-063-PR,0.200
2015-06-15,EA-112-TOT,
2015-06-15,EA-117-TOT,
2015-06-15,EA-430B,
2015-06-16,EA-001,0.490
2015-06-16,EA-007,
2015-06-16,EA-013-TOT,
2015-06-16,EA-021-PR,0.230
2015-06-16,EA-062-TOT,
2015-06-16,EA-063-PR,0.200
2015-06-16,EA-112-TOT,
2015-06-16,EA-117-TOT,
2015-06-16,EA-430B,
2015-06-17,EA-001,0.440
2015-06-17,EA-007,
2015-06-17,EA-013-TOT,
2015-06-17,EA-021-PR,0.200
2015-06-17,EA-062-TOT,
2015-06-17,EA-063-PR,0.170
2015-06-17,EA-112-TOT,
2015-06-17,EA-117-TOT,
2015-06-17,EA-430B,
2015-06-18,EA-001,0.490
2015-06-18,EA-007,
2015-06-18,EA-013-TOT,
2015-06-18,EA-021-PR,0.200
2015-06-18,EA-062-TOT,
2015-06-18,EA-063-PR,0.170
2015-06-18,EA-112-TOT,
2015-06-18,EA-117-TOT,
2015-06-18,EA-430B,
2015-06-19,EA-001,0.500
2015-06-19,EA-007,
2015-06-19,EA-013-TOT,
2015-06-19,EA-021-PR,0.200
2015-06-19,EA-062-TOT,
2015-06-19,EA-063-PR,0.160
2015-06-19,EA-112-TOT,
2015-06-19,EA-117-TOT,
2015-06-19,EA-430B,
2015-06-20,EA-001,0.500
2015-06-20,EA-007,
2015-06-20,EA-013-TOT,
2015-06-20,EA-021-PR,0.190
2015-06-20,EA-062-TOT,
2015-06-20,EA-063-PR,0.160
2015-06-20,EA-112-TOT,
2015-06-20,EA-117-TOT,
2015-06-20,EA-430B,
2015-06-21,EA-001,0.500
2015-06-21,EA-007,
2015-06-21,EA-013-TOT,
2015-06-21,EA-021-PR,0.160
2015-06-21,EA-062-TOT,
2015-06-21,EA-063-PR,0.130
2015-06-21,EA-112-TOT,
2015-06-21,EA-117-TOT,
2015-06-21,EA-430B,
2015-06-22,EA-001,0.500
2015-06-22,EA-007,
2015-06-22,EA-013-TOT,
2015-06-22,EA-021-PR,0.160
2015-06-22,EA-062-TOT,
2015-06-22,EA-063-PR,0.130
2015-06-22,EA-112-TOT,
2015-06-22,EA-117-TOT,
2015-06-22,EA-430B,
2015-06-23,EA-001,0.500
2015-06-23,EA-007,
2015-06-23,EA-013-TOT,
2015-06-23,EA-021-PR,0.180
2015-06-23,EA-062-TOT,
2015-06-23,EA-063-PR,0.150
2015-06-23,EA-112-TOT,
2015-06-23,EA-117-TOT,
2015-06-23,EA-430B,
2015-06-24,EA-001,0.500
2015-06-24,EA-007,
2015-06-24,EA-013-TOT,
2015-06-24,EA-021-PR,0.180
2015-06-24,EA-062-TOT,
2015-06-24,EA-063-PR,0.160
2015-06-24,EA-112-TOT,
2015-06-24,EA-117-TOT,
2015-06-24,EA-430B,
2015-06-25,EA-001,0.500
2015-06-25,EA-007,
2015-06-25,EA-013-TOT,
2015-06-25,EA-021-PR,0.170
2015-06-25,EA-062-TOT,
2015-06-25,EA-063-PR,0.140
2015-06-25,EA-112-TOT,
2015-06-25,EA-117-TOT,
2015-06-25,EA-430B,
2015-06-26,EA-001,0.500
2015-06-26,EA-007,
2015-06-26,EA-013-TOT,
2015-06-26,EA-021-PR,0.170
2015-06-26,EA-062-TOT,
2015-06-26,EA-063-PR,0.140
2015-06-26,EA-112-TOT,
2015-06-26,EA-117-TOT,
2015-06-26,EA-430B,
2015-06-27,EA-001,0.500
2015-06-27,EA-007,
2015-06-27,EA-013-TOT,
2015-06-27,EA-021-PR,0.120
2015-06-27,EA-062-TOT,
2015-06-27,EA-063-PR,0.110
2015-06-27,EA-112-TOT,
2015-06-27,EA-117-TOT,
2015-06-27,EA-430B,
2015-06-28,EA-001,0.500
2015-06-28,EA-007,
2015-06-28,EA-013-TOT,
2015-06-28,EA-021-PR,0.160
2015-06-28,EA-062-TOT,
2015-06-28,EA-063-PR,0.160
2015-06-28,EA-112-TOT,
2015-06-28,EA-117-TOT,
2015-06-28,EA-430B,
2015-06-29,EA-001,0.500
2015-06-29,EA-007,
2015-06-29,EA-013-TOT,
2015-06-29,EA-021-PR,0.180
2015-06-29,EA-062-TOT,
2015-06-29,EA-063-PR,0.160
2015-06-29,EA-112-TOT,
2015-06-29,EA-117-TOT,
2015-06-29,EA-430B,
2015-06-30,EA-001,0.500
2015-06-30,EA-007,
2015-06-30,EA-013-TOT,
2015-06-30,EA-021-PR,0.150
2015-06-30,EA-062-TOT,
2015-06-30,EA-063-PR,0.160
2015-06-30,EA-112-TOT,
2015-06-30,EA-117-TOT,
2015-06-30,EA-430B,
2015-07-01,EA-001,0.500
2015-07-01,EA-007,
2015-07-01,EA-013-TOT,
2015-07-01,EA-021-PR,0.140
2015-07-01,EA-062-TOT,
2015-07-01,EA-063-PR,0.160
2015-07-01,EA-112-TOT,
2015-07-01,EA-117-TOT,
2015-07-01,EA-430B,
2015-07-02,EA-001,0.500
2015-07-02,EA-007,
2015-07-02,EA-013-TOT,
2015-07-02,EA-021-PR,0.150
2015-07-02,EA-062-TOT,
2015-07-02,EA-063-PR,0.170
2015-07-02,EA-112-TOT,
2015-07-02,EA-117-TOT,
2015-07-02,EA-430B,
2015-07-03,EA-001,0.500
2015-07-03,EA-007,
2015-07-03,EA-013-TOT,
2015-07-03,EA-021-PR,0.140
2015-07-03,EA-062-TOT,
2015-07-03,EA-063-PR,0.160
2015-07-03,EA-112-TOT,
2015-07-03,EA-117-TOT,
2015-07-03,EA-430B,
2015-07-04,EA-001,0.500
2015-07-04,EA-007,
2015-07-04,EA-013-TOT,
2015-07-04,EA-021-PR,0.120
2015-07-04,EA-062-TOT,
2015-07-04,EA-063-PR,0.150
2015-07-04,EA-112-TOT,
2015-07-04,EA-117-TOT,
2015-07-04,EA-430B,
2015-07-05,EA-001,0.500
2015-07-05,EA-007,
2015-07-05,EA-013-TOT,
2015-07-05,EA-021-PR,0.130
2015-07-05,EA-062-TOT,
2015-07-05,EA-063-PR,0.160
2015-07-05,EA-112-TOT,
2015-07-05,EA-117-TOT,
2015-07-05,EA-430B,
2015-07-06,EA-001,0.490
2015-07-06,EA-007,
2015-07-06,EA-013-TOT,
2015-07-06,EA-021-PR,0.150
2015-07-06,EA-062-TOT,
2015-07-06,EA-063-PR,0.160
2015-07-06,EA-112-TOT,
2015-07-06,EA-117-TOT,
2015-07-06,EA-430B,
2015-07-07,EA-001,0.500
2015-07-07,EA-007,
2015-07-07,EA-013-TOT,
