fec_medida,codigo,evapor_diaria_m3,desague_diario_m3,altura_diaria_m,superf_diaria_m2,aport_diaria_m3,volumen_diario_m3
2024-12-30,EB-004,2397.0,432000.0,31.0,2396569.0,150866.0,20750061.0
2024-12-30,EB-006,3495.0,259200.0,29.0,2330180.0,193750.0,15390109.0
2024-12-30,EB-009,7628.0,216000.0,49.0,6356917.0,480919.0,87326676.0
2024-12-30,EB-010,2272.0,518400.0,29.0,2272292.0,520672.0,19697377.0
2024-12-31,EB-004,9540.0,432000.0,31.0,2385360.0,173050.0,20490157.0
2024-12-31,EB-006,4650.0,259200.0,29.0,2327095.0,213702.0,15344146.0
2024-12-31,EB-009,4457.0,216000.0,49.0,6366689.0,477748.0,87583967.0
2024-12-31,EB-010,1135.0,477068.0,29.0,2269593.0,433135.0,19652309.0
2025-01-01,EB-004,1187.0,432000.0,31.0,2374152.0,173284.0,20230254.0
2025-01-01,EB-006,2319.0,259200.0,29.0,2319381.0,146610.0,15229237.0
2025-01-01,EB-009,6374.0,216000.0,49.0,6374018.0,415343.0,87776936.0
2025-01-01,EB-010,1132.0,522136.0,29.0,2264195.0,433132.0,19562173.0
2025-01-02,EB-004,189.0,432000.0,31.0,2362943.0,173986.0,19970350.0
2025-01-02,EB-006,2777.0,259200.0,29.0,2314291.0,186137.0,15153397.0
2025-01-02,EB-009,6381.0,216000.0,49.0,6381347.0,415349.0,87969904.0
2025-01-02,EB-010,2489.0,454534.0,29.0,2262846.0,434489.0,19539639.0
2025-01-03,EB-004,635.0,432000.0,30.0,2351734.0,178446.0,19710446.0
2025-01-03,EB-006,6464.0,259200.0,29.0,2308583.0,180632.0,15068365.0
2025-01-03,EB-009,20444.0,216000.0,49.0,6388676.0,429413.0,88162873.0
2025-01-03,EB-010,4307.0,364398.0,29.0,2266894.0,436307.0,19607241.0
2025-01-04,EB-004,4209.0,432000.0,30.0,2338488.0,129051.0,19403288.0
2025-01-04,EB-006,8064.0,259200.0,29.0,2303955.0,198319.0,14999420.0
2025-01-04,EB-009,12157.0,216000.0,49.0,6398448.0,485448.0,88420164.0
2025-01-04,EB-010,4088.0,364398.0,29.0,2270943.0,436088.0,19674843.0
2025-01-05,EB-004,3491.0,432000.0,30.0,2327279.0,175587.0,19143384.0
2025-01-05,EB-006,4825.0,259200.0,29.0,2297784.0,172098.0,14907493.0
2025-01-05,EB-009,8968.0,216000.0,49.0,6405777.0,417937.0,88613133.0
2025-01-05,EB-010,3187.0,341864.0,29.0,2276341.0,435187.0,19764979.0
2025-01-06,EB-004,5559.0,432000.0,30.0,2316071.0,177655.0,18883480.0
2025-01-06,EB-006,5496.0,259200.0,29.0,2290071.0,149787.0,14792584.0
2025-01-06,EB-009,16033.0,216000.0,49.0,6413106.0,425001.0,88806101.0
2025-01-06,EB-010,4107.0,341864.0,29.0,2281739.0,436107.0,19855115.0
2025-01-07,EB-004,553.0,432000.0,30.0,2304077.0,185156.0,18631106.0
2025-01-07,EB-006,7547.0,259200.0,29.0,2286986.0,220784.0,14746621.0
2025-01-07,EB-009,21829.0,216000.0,49.0,6420435.0,430798.0,88999070.0
2025-01-07,EB-010,0.0,631800.0,29.0,2270943.0,451528.0,19674843.0
2025-01-08,EB-004,8937.0,432000.0,30.0,2291634.0,192865.0,18383034.0
2025-01-08,EB-006,10734.0,259200.0,29.0,2283901.0,223971.0,14700658.0
2025-01-08,EB-009,17368.0,216000.0,50.0,6432650.0,554982.0,89320684.0
2025-01-08,EB-010,0.0,702408.0,29.0,2254749.0,432000.0,19404435.0
2025-01-09,EB-004,6382.0,432000.0,30.0,2279192.0,190310.0,18134962.0
2025-01-09,EB-006,7983.0,201600.0,29.0,2280815.0,163619.0,14654694.0
2025-01-09,EB-009,23175.0,216000.0,50.0,6437536.0,367821.0,89449330.0
2025-01-09,EB-010,6484.0,777600.0,28.0,2235855.0,468608.0,19088959.0
2025-01-10,EB-004,5888.0,432000.0,30.0,2264487.0,144712.0,17841786.0
2025-01-10,EB-006,7961.0,190080.0,29.0,2274645.0,106114.0,14562767.0
2025-01-10,EB-009,17388.0,367200.0,50.0,6439979.0,448911.0,89513653.0
2025-01-10,EB-010,5917.0,1202400.0,28.0,2191321.0,464695.0,18345337.0
2025-01-11,EB-004,9904.0,432000.0,29.0,2250913.0,171279.0,17571161.0
2025-01-11,EB-006,7945.0,172800.0,29.0,2270017.0,111800.0,14493822.0
2025-01-11,EB-009,39299.0,388800.0,50.0,6442422.0,492421.0,89577975.0
2025-01-11,EB-010,8082.0,1209600.0,28.0,2126853.0,501304.0,17628959.0
2025-01-12,EB-004,8506.0,432000.0,29.0,2238470.0,192434.0,17323089.0
2025-01-12,EB-006,1018.0,216000.0,29.0,2262304.0,111271.0,14378913.0
2025-01-12,EB-009,3546.0,237600.0,50.0,6447308.0,401706.0,89706621.0
2025-01-12,EB-010,6908.0,820800.0,28.0,2093380.0,472837.0,17274088.0
2025-01-13,EB-004,3113.0,432000.0,29.0,2223765.0,141937.0,17029913.0
2025-01-13,EB-006,2255.0,211680.0,29.0,2254591.0,99027.0,14264005.0
2025-01-13,EB-009,14812.0,700200.0,50.0,6439979.0,522044.0,89513653.0
2025-01-13,EB-010,4206.0,327626.0,28.0,2103225.0,436206.0,17378462.0
2025-01-14,EB-004,4641.0,432000.0,29.0,2210192.0,166017.0,16759289.0
2025-01-14,EB-006,4497.0,198720.0,29.0,2248420.0,111290.0,14172078.0
2025-01-14,EB-009,10312.0,280800.0,50.0,6444865.0,419757.0,89642298.0
2025-01-14,EB-010,6071.0,550800.0,28.0,2093380.0,452497.0,17274088.0
2025-01-15,EB-004,9006.0,432000.0,29.0,2196681.0,172612.0,16490895.0
2025-01-15,EB-006,6722.0,212544.0,29.0,2240707.0,104357.0,14057169.0
2025-01-15,EB-009,20002.0,216000.0,50.0,6452194.0,428971.0,89835267.0
2025-01-15,EB-010,0.0,691200.0,27.0,2073691.0,482453.0,17065341.0
2025-01-16,EB-004,3494.0,432000.0,29.0,2183489.0,178253.0,16233654.0
2025-01-16,EB-006,4472.0,172800.0,29.0,2236079.0,108327.0,13988224.0
2025-01-16,EB-009,12924.0,216000.0,50.0,6461966.0,486215.0,90092558.0
2025-01-16,EB-010,3899.0,691200.0,27.0,2052032.0,465477.0,16835719.0
2025-01-17,EB-004,282.0,432000.0,29.0,2169197.0,156142.0,15954976.0
2025-01-17,EB-006,1116.0,172800.0,29.0,2232994.0,127953.0,13942261.0
2025-01-17,EB-009,10339.0,464400.0,50.0,6461966.0,474739.0,90092558.0
2025-01-17,EB-010,2436.0,691200.0,27.0,2030373.0,464014.0,16606097.0
2025-01-18,EB-004,2803.0,432000.0,29.0,2156005.0,177562.0,15697735.0
2025-01-18,EB-006,2225.0,205000.0,29.0,2225280.0,92316.0,13827352.0
2025-01-18,EB-009,12278.0,475200.0,50.0,6461966.0,487478.0,90092558.0
2025-01-18,EB-010,4017.0,691200.0,27.0,2008714.0,465594.0,16376474.0
2025-01-19,EB-004,2786.0,432000.0,28.0,2142813.0,177545.0,15440494.0
2025-01-19,EB-006,5766.0,211000.0,29.0,2217567.0,101858.0,13712444.0
2025-01-19,EB-009,12278.0,475200.0,50.0,6461966.0,487478.0,90092558.0
2025-01-19,EB-010,2584.0,691200.0,27.0,1987435.0,465941.0,16148631.0
2025-01-20,EB-004,2556.0,432000.0,28.0,2129620.0,177314.0,15183252.0
2025-01-20,EB-006,2444.0,172800.0,29.0,2222195.0,244189.0,13781389.0
2025-01-20,EB-009,0.0,475200.0,50.0,6464409.0,539523.0,90156881.0
2025-01-20,EB-010,2172.0,617400.0,27.0,1974727.0,466805.0,15995864.0
2025-01-21,EB-004,1269.0,432000.0,28.0,2115329.0,154591.0,14904574.0
2025-01-21,EB-006,4673.0,172800.0,29.0,2225280.0,223436.0,13827352.0
2025-01-21,EB-009,5166.0,475200.0,50.0,6457080.0,287397.0,89963912.0
2025-01-21,EB-010,9820.0,604800.0,27.0,1963606.0,472110.0,15862192.0
2025-01-22,EB-004,4202.0,432000.0,28.0,2101037.0,157524.0,14625896.0
2025-01-22,EB-006,7141.0,172800.0,29.0,2231451.0,271868.0,13919279.0
2025-01-22,EB-009,6455.0,475200.0,50.0,6454637.0,417333.0,89899590.0
2025-01-22,EB-010,4877.0,604800.0,27.0,1950897.0,456910.0,15709425.0
2025-01-23,EB-004,436.0,579600.0,28.0,2076058.0,166632.0,14208568.0
2025-01-23,EB-006,4246.0,172800.0,29.0,2234536.0,223010.0,13965243.0
2025-01-23,EB-009,15462.0,664200.0,50.0,6442422.0,358047.0,89577975.0
2025-01-23,EB-010,3114.0,636888.0,27.0,1946132.0,582714.0,15652137.0
2025-01-24,EB-004,3069.0,604800.0,28.0,2045989.0,184314.0,13785013.0
2025-01-24,EB-006,4478.0,172800.0,29.0,2239164.0,246223.0,14034188.0
2025-01-24,EB-009,12856.0,734400.0,49.0,6427764.0,361319.0,89192038.0
2025-01-24,EB-010,3701.0,604800.0,27.0,1947720.0,627597.0,15671233.0
2025-01-25,EB-004,3228.0,604800.0,28.0,2017353.0,204643.0,13381628.0
2025-01-25,EB-006,718.0,172800.0,29.0,2243792.0,248925.0,14103133.0
2025-01-25,EB-009,12185.0,734400.0,49.0,6413106.0,360648.0,88806101.0
2025-01-25,EB-010,1558.0,604800.0,27.0,1947720.0,606358.0,15671233.0
2025-01-26,EB-004,4776.0,604800.0,27.0,1990148.0,226359.0,12998411.0
2025-01-26,EB-006,10118.0,172800.0,29.0,2248420.0,251863.0,14172078.0
2025-01-26,EB-009,14098.0,496800.0,49.0,6408220.0,382253.0,88677456.0
2025-01-26,EB-010,2924.0,604800.0,27.0,1949309.0,626820.0,15690329.0
2025-01-27,EB-004,24733.0,604800.0,27.0,1962944.0,246316.0,12615194.0
2025-01-27,EB-006,0.0,172800.0,29.0,2268474.0,471562.0,14470840.0
2025-01-27,EB-009,54491.0,475200.0,49.0,6410663.0,594013.0,88741778.0
2025-01-27,EB-010,12722.0,509321.0,27.0,1957252.0,617522.0,15785808.0
2025-01-28,EB-004,0.0,655815.0,27.0,1999312.0,1168115.0,13127494.0
2025-01-28,EB-006,9203.0,172800.0,29.0,2300870.0,664619.0,14953456.0
2025-01-28,EB-009,29422.0,558737.0,49.0,6396005.0,202222.0,88355841.0
2025-01-28,EB-010,6289.0,560335.0,27.0,1965195.0,662104.0,15881288.0
2025-01-29,EB-004,5189.0,604800.0,27.0,1995876.0,561583.0,13079088.0
2025-01-29,EB-006,581.0,172800.0,29.0,2324009.0,523336.0,15298182.0
2025-01-29,EB-009,13421.0,475200.0,49.0,6391119.0,359976.0,88227196.0
2025-01-29,EB-010,3946.0,509320.0,27.0,1973138.0,608746.0,15976768.0
2025-01-30,EB-004,9972.0,604800.0,27.0,1994444.0,594603.0,13058919.0
2025-01-30,EB-006,0.0,172800.0,30.0,2350234.0,563490.0,15688872.0
2025-01-30,EB-009,35111.0,604800.0,49.0,6383790.0,446942.0,88034227.0
2025-01-30,EB-010,809.0,604800.0,27.0,1973138.0,612890.0,15976768.0
2025-01-31,EB-004,4763.0,604800.0,27.0,1984421.0,468378.0,12917734.0
2025-01-31,EB-006,355.0,172800.0,30.0,2366997.0,455504.0,15968026.0
2025-01-31,EB-009,28672.0,648000.0,49.0,6371575.0,355058.0,87712613.0
2025-01-31,EB-010,394.0,648000.0,27.0,1969961.0,613748.0,15938576.0
2025-02-01,EB-004,6492.0,604800.0,27.0,1967239.0,369260.0,12675702.0
2025-02-01,EB-006,10924.0,172800.0,30.0,2374676.0,376575.0,16160877.0
2025-02-01,EB-009,15892.0,730800.0,49.0,6356917.0,360755.0,87326676.0
2025-02-01,EB-010,5503.0,662088.0,27.0,1965195.0,610303.0,15881288.0
2025-02-02,EB-004,4089.0,604800.0,27.0,1947194.0,326519.0,12393332.0
2025-02-02,EB-006,737.0,172800.0,30.0,2377555.0,252489.0,16233196.0
2025-02-02,EB-009,17779.0,561600.0,49.0,6349588.0,386410.0,87133707.0
2025-02-02,EB-010,3924.0,648000.0,27.0,1962018.0,613732.0,15843096.0
2025-02-03,EB-004,2304.0,604800.0,27.0,1920413.0,288377.0,12074605.0
2025-02-03,EB-006,5011.0,172800.0,30.0,2386193.0,394768.0,16450153.0
2025-02-03,EB-009,10782.0,561600.0,49.0,6342259.0,379414.0,86940739.0
2025-02-03,EB-010,3526.0,648000.0,27.0,1958840.0,613334.0,15804904.0
2025-02-04,EB-004,3032.0,604800.0,27.0,1895065.0,309274.0,11776047.0
2025-02-04,EB-006,5743.0,172800.0,30.0,2392912.0,347288.0,16618898.0
2025-02-04,EB-009,17738.0,561600.0,49.0,6334930.0,386369.0,86747770.0
2025-02-04,EB-010,4306.0,648000.0,27.0,1957252.0,633210.0,15785808.0
2025-02-05,EB-004,4853.0,604800.0,27.0,1866548.0,273776.0,11440170.0
2025-02-05,EB-006,6716.0,172800.0,30.0,2398670.0,324154.0,16763536.0
2025-02-05,EB-009,20881.0,561600.0,49.0,6327601.0,389513.0,86554802.0
2025-02-05,EB-010,528.0,648000.0,27.0,1955663.0,634184.0,15766712.0
2025-02-06,EB-004,1836.0,604800.0,26.0,1836446.0,252098.0,11085632.0
2025-02-06,EB-006,7454.0,172800.0,30.0,2404429.0,324892.0,16908174.0
2025-02-06,EB-009,15169.0,561600.0,49.0,6320272.0,383800.0,86361833.0
2025-02-06,EB-010,3713.0,648000.0,27.0,1954075.0,632618.0,15747617.0
2025-02-07,EB-004,4155.0,604800.0,26.0,1806344.0,254417.0,10731094.0
2025-02-07,EB-006,13245.0,172800.0,30.0,2408268.0,282470.0,17004599.0
2025-02-07,EB-009,1452.0,561600.0,49.0,6312943.0,383152.0,86168865.0
2025-02-07,EB-010,3826.0,1123200.0,27.0,1912771.0,630531.0,15251122.0
2025-02-08,EB-004,5148.0,604800.0,26.0,1775070.0,249221.0,10370367.0
2025-02-08,EB-006,13272.0,172800.0,30.0,2413067.0,306604.0,17125131.0
2025-02-08,EB-009,19548.0,561600.0,49.0,6305734.0,393004.0,85980721.0
2025-02-08,EB-010,4853.0,1166400.0,26.0,1866701.0,617471.0,14697340.0
2025-02-09,EB-004,3143.0,604800.0,26.0,1745945.0,283021.0,10045445.0
2025-02-09,EB-006,5078.0,172800.0,30.0,2417866.0,298410.0,17245663.0
2025-02-09,EB-009,18896.0,561600.0,49.0,6298585.0,394766.0,85794991.0
2025-02-09,EB-010,4619.0,864000.0,26.0,1847638.0,639468.0,14468189.0
2025-02-10,EB-004,2399.0,604800.0,26.0,1713754.0,248074.0,9686320.0
2025-02-10,EB-006,2908.0,172800.0,30.0,2423625.0,320346.0,17390301.0
2025-02-10,EB-009,11958.0,561600.0,49.0,6293819.0,449737.0,85671170.0
2025-02-10,EB-010,3109.0,832492.0,26.0,1828833.0,607909.0,14240497.0
2025-02-11,EB-004,2688.0,604800.0,25.0,1680031.0,231263.0,9310095.0
2025-02-11,EB-006,4369.0,172800.0,30.0,2427464.0,273594.0,17486726.0
2025-02-11,EB-009,13846.0,329400.0,49.0,6293819.0,343246.0,85671170.0
2025-02-11,EB-010,3628.0,820800.0,26.0,1814204.0,630425.0,14046494.0
2025-02-12,EB-004,5767.0,604800.0,25.0,1647840.0,251442.0,8950970.0
2025-02-12,EB-006,4621.0,172800.0,30.0,2432263.0,297953.0,17607258.0
2025-02-12,EB-009,23907.0,302400.0,49.0,6291436.0,264397.0,85609260.0
2025-02-12,EB-010,3774.0,834077.0,26.0,1796916.0,608574.0,13817217.0
2025-02-13,EB-004,4891.0,453600.0,25.0,1630452.0,257367.0,8749846.0
2025-02-13,EB-006,5851.0,172800.0,30.0,2438022.0,323289.0,17751896.0
2025-02-13,EB-009,20754.0,435600.0,49.0,6289053.0,394443.0,85547349.0
2025-02-13,EB-010,4081.0,820800.0,26.0,1774308.0,525057.0,13517393.0
2025-02-14,EB-004,3711.0,432000.0,25.0,1613687.0,215381.0,8529516.0
2025-02-14,EB-006,7081.0,172800.0,30.0,2441861.0,276306.0,17848321.0
2025-02-14,EB-009,23871.0,554400.0,49.0,6281904.0,392541.0,85361619.0
2025-02-14,EB-010,4333.0,978737.0,25.0,1733082.0,436333.0,12970656.0
2025-02-15,EB-004,4475.0,432000.0,25.0,1598120.0,231882.0,8324923.0
2025-02-15,EB-006,8315.0,172800.0,30.0,2445700.0,277541.0,17944747.0
2025-02-15,EB-009,22589.0,561600.0,49.0,6274755.0,398458.0,85175888.0
2025-02-15,EB-010,4571.0,993600.0,25.0,1692980.0,473162.0,12445647.0
2025-02-16,EB-004,4589.0,432000.0,25.0,1582552.0,231996.0,8120330.0
2025-02-16,EB-006,8563.0,172800.0,31.0,2446660.0,205469.0,17968853.0
2025-02-16,EB-009,28875.0,259200.0,49.0,6277138.0,349985.0,85237798.0
2025-02-16,EB-010,511.0,993600.0,25.0,1648229.0,477990.0,11924927.0
2025-02-17,EB-004,0.0,537475.0,24.0,1566985.0,332883.0,7915738.0
2025-02-17,EB-006,7842.0,172800.0,31.0,2450499.0,277067.0,18065278.0
2025-02-17,EB-009,18846.0,216000.0,49.0,6281904.0,358667.0,85361619.0
2025-02-17,EB-010,5661.0,895470.0,24.0,1617462.0,543136.0,11566932.0
2025-02-18,EB-004,2329.0,432000.0,24.0,1552615.0,245474.0,7726883.0
2025-02-18,EB-006,3682.0,172800.0,31.0,2454338.0,272908.0,18161704.0
2025-02-18,EB-009,12569.0,216000.0,49.0,6284287.0,290479.0,85423529.0
2025-02-18,EB-010,0.0,844223.0,24.0,1586696.0,486228.0,11208937.0
2025-02-19,EB-004,3867.0,300600.0,24.0,1546628.0,225777.0,7648193.0
2025-02-19,EB-006,5652.0,172800.0,31.0,2457218.0,250771.0,18234023.0
2025-02-19,EB-009,19489.0,216000.0,49.0,6286670.0,297399.0,85485439.0
2025-02-19,EB-010,4034.0,820800.0,24.0,1551556.0,423704.0,10807807.0
2025-02-20,EB-004,3858.0,259200.0,24.0,1543036.0,215845.0,7600980.0
2025-02-20,EB-006,7633.0,172800.0,31.0,2462319.0,303082.0,18356672.0
2025-02-20,EB-009,18238.0,216000.0,49.0,6289053.0,296148.0,85547349.0
2025-02-20,EB-010,446.0,1015200.0,24.0,1486617.0,351332.0,10139479.0
2025-02-21,EB-004,2603.0,259200.0,24.0,1531061.0,104424.0,7443601.0
2025-02-21,EB-006,7637.0,172800.0,31.0,2463430.0,205602.0,18381837.0
2025-02-21,EB-009,13197.0,388800.0,49.0,6284287.0,278177.0,85423529.0
2025-02-21,EB-010,2682.0,1080000.0,23.0,1411358.0,297814.0,9354611.0
2025-02-22,EB-004,425.0,259200.0,24.0,1517888.0,90333.0,7270484.0
2025-02-22,EB-006,7887.0,172800.0,31.0,2464541.0,205852.0,18407002.0
2025-02-22,EB-009,8788.0,388800.0,49.0,6277138.0,211857.0,85237798.0
2025-02-22,EB-010,6840.0,1080000.0,22.0,1368979.0,381233.0,8655160.0
2025-02-23,EB-004,6478.0,259200.0,24.0,1506441.0,116416.0,7121222.0
2025-02-23,EB-006,11105.0,172800.0,31.0,2467873.0,259400.0,18482497.0
2025-02-23,EB-009,18817.0,388800.0,49.0,6272372.0,283796.0,85113977.0
2025-02-23,EB-010,3356.0,831600.0,22.0,1342388.0,396085.0,8216289.0
2025-02-24,EB-004,5194.0,414000.0,24.0,1484000.0,127627.0,6829655.0
2025-02-24,EB-006,1285.0,172800.0,31.0,2471206.0,261144.0,18557991.0
2025-02-24,EB-009,21937.0,388800.0,49.0,6267606.0,286917.0,84990157.0
2025-02-24,EB-010,3291.0,820800.0,22.0,1316426.0,438929.0,7831127.0
2025-02-25,EB-004,7448.0,432000.0,24.0,1460436.0,133304.0,6523511.0
2025-02-25,EB-006,9403.0,172800.0,31.0,2474539.0,257698.0,18633486.0
2025-02-25,EB-009,22546.0,388800.0,49.0,6262840.0,287525.0,84866336.0
2025-02-25,EB-010,3492.0,820800.0,22.0,1293288.0,516680.0,7523515.0
2025-02-26,EB-004,5312.0,432000.0,23.0,1435750.0,116589.0,6202788.0
2025-02-26,EB-006,6442.0,172800.0,31.0,2477871.0,254737.0,18708981.0
2025-02-26,EB-009,23772.0,388800.0,49.0,6255691.0,226841.0,84680605.0
2025-02-26,EB-010,0.0,832982.0,21.0,1270150.0,525369.0,7215902.0
2025-02-27,EB-004,4801.0,432000.0,23.0,1412186.0,130656.0,5896643.0
2025-02-27,EB-006,7947.0,172800.0,31.0,2483426.0,306572.0,18834806.0
2025-02-27,EB-009,19995.0,543600.0,49.0,6248542.0,377864.0,84494874.0
2025-02-27,EB-010,4742.0,820800.0,21.0,1247976.0,530747.0,6921107.0
2025-02-28,EB-004,4415.0,432000.0,23.0,1379840.0,120153.0,5580381.0
2025-02-28,EB-006,622.0,172800.0,31.0,2487870.0,279679.0,18935465.0
2025-02-28,EB-009,15598.0,561600.0,49.0,6239010.0,329557.0,84247233.0
2025-02-28,EB-010,3061.0,820800.0,21.0,1224264.0,512877.0,6610123.0
2025-03-01,EB-004,9430.0,432000.0,23.0,1346470.0,155357.0,5302795.0
2025-03-01,EB-006,4990.0,172800.0,31.0,2494535.0,324289.0,19086455.0
2025-03-01,EB-009,2498.0,230400.0,49.0,6243776.0,356719.0,84371054.0
2025-03-01,EB-010,6010.0,820800.0,21.0,1202987.0,548332.0,6337054.0
2025-03-02,EB-004,2640.0,432000.0,22.0,1319456.0,207551.0,5078082.0
2025-03-02,EB-006,2500.0,172800.0,31.0,2497868.0,248545.0,19161950.0
2025-03-02,EB-009,1876.0,216000.0,49.0,6253308.0,465517.0,84618695.0
2025-03-02,EB-010,0.0,302400.0,21.0,1214088.0,444871.0,6479525.0
2025-03-03,EB-004,4030.0,172800.0,23.0,1341703.0,358261.0,5263140.0
2025-03-03,EB-006,2510.0,172800.0,31.0,2511198.0,475030.0,19463929.0
2025-03-03,EB-009,5006.0,216000.0,49.0,6258074.0,344827.0,84742516.0
2025-03-03,EB-010,0.0,104400.0,21.0,1231665.0,329979.0,6705104.0
2025-03-04,EB-004,227.0,466560.0,23.0,1335347.0,415956.0,5210266.0
2025-03-04,EB-006,2520.0,172800.0,31.0,2524529.0,475031.0,19765908.0
2025-03-04,EB-009,4384.0,216000.0,49.0,6262840.0,344204.0,84866336.0
2025-03-04,EB-010,1008.0,86400.0,21.0,1260509.0,470034.0,7087730.0
2025-03-05,EB-004,8130.0,518400.0,23.0,1354416.0,677834.0,5368887.0
2025-03-05,EB-006,5090.0,172800.0,31.0,2546747.0,676608.0,20269207.0
2025-03-05,EB-009,4401.0,216000.0,49.0,6286670.0,839504.0,85485439.0
2025-03-05,EB-010,0.0,86400.0,22.0,1301001.0,624722.0,7626052.0
2025-03-06,EB-004,2800.0,777600.0,23.0,1402087.0,1174431.0,5765438.0
2025-03-06,EB-006,0.0,191270.0,32.0,2578787.0,928651.0,21006588.0
2025-03-06,EB-009,2545.0,216000.0,49.0,6361803.0,2188428.0,87455322.0
2025-03-06,EB-010,0.0,86400.0,22.0,1351528.0,827499.0,8367151.0
2025-03-07,EB-004,4240.0,777600.0,23.0,1414430.0,938386.0,5925800.0
2025-03-07,EB-006,1042.0,172800.0,32.0,2603760.0,777602.0,21610348.0
2025-03-07,EB-009,1276.0,216000.0,49.0,6381347.0,731858.0,87969904.0
2025-03-07,EB-010,4180.0,86400.0,23.0,1394739.0,799983.0,9080316.0
2025-03-08,EB-004,1551.0,777600.0,23.0,1409942.0,720837.0,5867486.0
2025-03-08,EB-006,2623.0,172800.0,32.0,2623303.0,647930.0,22082855.0
2025-03-08,EB-009,6394.0,216000.0,49.0,6393562.0,544009.0,88291519.0
2025-03-08,EB-010,5800.0,104582.0,23.0,1449097.0,778180.0,9753334.0
2025-03-09,EB-004,1969.0,777600.0,23.0,1406575.0,735834.0,5823751.0
2025-03-09,EB-006,6332.0,172800.0,32.0,2638503.0,546638.0,22450361.0
2025-03-09,EB-009,4479.0,216000.0,49.0,6398448.0,349124.0,88420164.0
2025-03-09,EB-010,1813.0,138976.0,24.0,1511149.0,779413.0,10391958.0
2025-03-10,EB-004,2492.0,777600.0,23.0,1384607.0,576377.0,5620036.0
2025-03-10,EB-006,6905.0,172800.0,32.0,2655876.0,599712.0,22870368.0
2025-03-10,EB-009,11526.0,216000.0,49.0,6403334.0,356172.0,88548810.0
2025-03-10,EB-010,2359.0,123346.0,24.0,1572711.0,779959.0,11046212.0
2025-03-11,EB-004,4095.0,777600.0,23.0,1412186.0,1058302.0,5896643.0
2025-03-11,EB-006,8899.0,172800.0,33.0,2696723.0,1169629.0,23858298.0
2025-03-11,EB-009,0.0,236108.0,49.0,6408220.0,364754.0,88677456.0
2025-03-11,EB-010,3097.0,110427.0,25.0,1630048.0,780697.0,11713385.0
2025-03-12,EB-004,6663.0,777600.0,24.0,1480633.0,1673540.0,6785920.0
2025-03-12,EB-006,10154.0,172800.0,33.0,2744213.0,1332131.0,25007475.0
2025-03-12,EB-009,2437.0,216000.0,49.0,6413106.0,369015.0,88806101.0
2025-03-12,EB-010,4046.0,126700.0,25.0,1685987.0,781646.0,12364285.0
2025-03-13,EB-004,2245.0,777600.0,24.0,1496343.0,983942.0,6990017.0
2025-03-13,EB-006,4205.0,172800.0,34.0,2803369.0,1610121.0,26440591.0
2025-03-13,EB-009,6418.0,210240.0,49.0,6417992.0,345304.0,88934747.0
2025-03-13,EB-010,1566.0,86400.0,25.0,1739731.0,782520.0,13058839.0
2025-03-14,EB-004,2523.0,777600.0,25.0,1576565.0,1831747.0,8041641.0
2025-03-14,EB-006,9237.0,172800.0,34.0,2886480.0,2206148.0,28464702.0
2025-03-14,EB-009,9634.0,216000.0,49.0,6422878.0,354280.0,89063393.0
2025-03-14,EB-010,8950.0,107406.0,26.0,1790267.0,778495.0,13729033.0
2025-03-15,EB-004,2894.0,777600.0,25.0,1607699.0,1189679.0,8450826.0
2025-03-15,EB-006,5582.0,172800.0,35.0,2938151.0,1402663.0,29688983.0
2025-03-15,EB-009,8999.0,216000.0,49.0,6427764.0,353644.0,89192038.0
2025-03-15,EB-010,1657.0,114827.0,26.0,1841283.0,779257.0,14391806.0
2025-03-16,EB-004,3558.0,777600.0,25.0,1617279.0,907061.0,8576729.0
2025-03-16,EB-006,1787.0,172800.0,35.0,2977971.0,1096287.0,30610683.0
2025-03-16,EB-009,14152.0,216000.0,50.0,6432650.0,358798.0,89320684.0
2025-03-16,EB-010,2848.0,90147.0,26.0,1898473.0,780448.0,15079259.0
2025-03-17,EB-004,8530.0,777600.0,25.0,1706090.0,1802539.0,9600815.0
2025-03-17,EB-006,3070.0,172800.0,36.0,3067885.0,2314925.0,32752501.0
2025-03-17,EB-009,1288.0,216000.0,50.0,6437536.0,345934.0,89449330.0
2025-03-17,EB-010,0.0,86400.0,27.0,1957252.0,792949.0,15785808.0
2025-03-18,EB-004,9020.0,777600.0,26.0,1804760.0,1890122.0,10712435.0
2025-03-18,EB-006,6320.0,172800.0,37.0,3157739.0,2437655.0,35016724.0
2025-03-18,EB-009,1933.0,216000.0,50.0,6444865.0,410901.0,89642298.0
2025-03-18,EB-010,0.0,86400.0,27.0,2022497.0,823190.0,16522598.0
2025-03-19,EB-004,2039.0,777600.0,26.0,1853873.0,1358095.0,11290891.0
2025-03-19,EB-006,2566.0,129600.0,37.0,3207314.0,1766530.0,36651088.0
2025-03-19,EB-009,8385.0,216000.0,50.0,6449751.0,353031.0,89770944.0
2025-03-19,EB-010,3134.0,86400.0,28.0,2089442.0,799275.0,17232339.0
2025-03-20,EB-004,3308.0,777600.0,26.0,1838030.0,901029.0,11104292.0
2025-03-20,EB-006,4533.0,129600.0,37.0,3237902.0,1161676.0,37678631.0
2025-03-20,EB-009,10339.0,216000.0,50.0,6461966.0,241233.0,90092558.0
2025-03-20,EB-010,2803.0,86400.0,28.0,2156388.0,798944.0,17942080.0
