"Fecha medida","Código","Nivel medio diario (m)"
"09/06/2024","EA-001","0,43"
"09/06/2024","EA-007",""
"09/06/2024","EA-021-PR","0,25"
"09/06/2024","EA-062-TOT",""
"09/06/2024","EA-063-PR","0,35"
"09/06/2024","EA-112-TOT",""
"09/06/2024","EA-117-TOT",""
"09/06/2024","EA-430B",""
"10/06/2024","EA-001","0,44"
"10/06/2024","EA-007",""
"10/06/2024","EA-021-PR","0,35"
"10/06/2024","EA-062-TOT",""
"10/06/2024","EA-063-PR","0,44"
"10/06/2024","EA-112-TOT",""
"10/06/2024","EA-117-TOT",""
"10/06/2024","EA-430B",""
"11/06/2024","EA-001","0,43"
"11/06/2024","EA-007",""
"11/06/2024","EA-021-PR","1,04"
"11/06/2024","EA-062-TOT",""
"11/06/2024","EA-063-PR","0,78"
"11/06/2024","EA-112-TOT",""
"11/06/2024","EA-117-TOT",""
"11/06/2024","EA-430B",""
"12/06/2024","EA-001","0,43"
"12/06/2024","EA-007",""
"12/06/2024","EA-021-PR","0,73"
"12/06/2024","EA-062-TOT",""
"12/06/2024","EA-063-PR","0,78"
"12/06/2024","EA-112-TOT",""
"12/06/2024","EA-117-TOT",""
"12/06/2024","EA-430B",""
"13/06/2024","EA-001","0,43"
"13/06/2024","EA-007",""
"13/06/2024","EA-021-PR","0,67"
"13/06/2024","EA-062-TOT",""
"13/06/2024","EA-063-PR","0,60"
"13/06/2024","EA-112-TOT",""
"13/06/2024","EA-117-TOT",""
"13/06/2024","EA-430B",""
"14/06/2024","EA-001","0,43"
"14/06/2024","EA-007",""
"14/06/2024","EA-021-PR","0,24"
"14/06/2024","EA-062-TOT",""
"14/06/2024","EA-063-PR","0,40"
"14/06/2024","EA-112-TOT",""
"14/06/2024","EA-117-TOT",""
"14/06/2024","EA-430B",""
"15/06/2024","EA-001","0,43"
"15/06/2024","EA-007",""
"15/06/2024","EA-021-PR","0,15"
"15/06/2024","EA-062-TOT",""
"15/06/2024","EA-063-PR","0,24"
"15/06/2024","EA-112-TOT",""
"15/06/2024","EA-117-TOT",""
"15/06/2024","EA-430B",""
"16/06/2024","EA-001","0,43"
"16/06/2024","EA-007",""
"16/06/2024","EA-021-PR","0,13"
"16/06/2024","EA-062-TOT",""
"16/06/2024","EA-063-PR","0,23"
"16/06/2024","EA-112-TOT",""
"16/06/2024","EA-117-TOT",""
"16/06/2024","EA-430B",""
"17/06/2024","EA-001","0,43"
"17/06/2024","EA-007",""
"17/06/2024","EA-021-PR","0,25"
"17/06/2024","EA-062-TOT",""
"17/06/2024","EA-063-PR","0,33"
"17/06/2024","EA-112-TOT",""
"17/06/2024","EA-117-TOT",""
"17/06/2024","EA-430B",""
"18/06/2024","EA-001","0,43"
"18/06/2024","EA-007",""
"18/06/2024","EA-021-PR","0,21"
"18/06/2024","EA-062-TOT",""
"18/06/2024","EA-063-PR","0,33"
"18/06/2024","EA-112-TOT",""
"18/06/2024","EA-117-TOT",""
"18/06/2024","EA-430B",""
"19/06/2024","EA-001","0,43"
"19/06/2024","EA-007",""
"19/06/2024","EA-021-PR","0,19"
"19/06/2024","EA-062-TOT",""
"19/06/2024","EA-063-PR","0,31"
"19/06/2024","EA-112-TOT",""
"19/06/2024","EA-117-TOT",""
"19/06/2024","EA-430B",""
"20/06/2024","EA-001","0,43"
"20/06/2024","EA-007",""
"20/06/2024","EA-021-PR","0,18"
"20/06/2024","EA-062-TOT",""
"20/06/2024","EA-063-PR","0,30"
"20/06/2024","EA-112-TOT",""
"20/06/2024","EA-117-TOT",""
"20/06/2024","EA-430B",""
"21/06/2024","EA-062-TOT",""
"21/06/2024","EA-063-PR","0,25"
"21/06/2024","EA-112-TOT",""
"21/06/2024","EA-117-TOT",""
"21/06/2024","EA-430B",""
"21/06/2024","EA-001","0,43"
"21/06/2024","EA-007",""
"21/06/2024","EA-021-PR","0,13"
"22/06/2024","EA-001","0,43"
"22/06/2024","EA-007",""
"22/06/2024","EA-021-PR","0,12"
"22/06/2024","EA-062-TOT",""
"22/06/2024","EA-063-PR","0,22"
"22/06/2024","EA-112-TOT",""
"22/06/2024","EA-117-TOT",""
"22/06/2024","EA-430B",""
"23/06/2024","EA-001","0,43"
"23/06/2024","EA-007",""
"23/06/2024","EA-021-PR","0,14"
"23/06/2024","EA-062-TOT",""
"23/06/2024","EA-063-PR","0,26"
"23/06/2024","EA-112-TOT",""
"23/06/2024","EA-117-TOT",""
"23/06/2024","EA-430B",""
"24/06/2024","EA-001","0,43"
"24/06/2024","EA-007",""
"24/06/2024","EA-021-PR","0,17"
"24/06/2024","EA-062-TOT",""
"24/06/2024","EA-063-PR","0,27"
"24/06/2024","EA-112-TOT",""
"24/06/2024","EA-117-TOT",""
"24/06/2024","EA-430B",""
"25/06/2024","EA-001","0,43"
"25/06/2024","EA-007",""
"25/06/2024","EA-021-PR","0,16"
"25/06/2024","EA-062-TOT",""
"25/06/2024","EA-063-PR","0,27"
"25/06/2024","EA-112-TOT",""
"25/06/2024","EA-117-TOT",""
"25/06/2024","EA-430B",""
"26/06/2024","EA-001","0,43"
"26/06/2024","EA-007",""
"26/06/2024","EA-021-PR","0,17"
"26/06/2024","EA-062-TOT",""
"26/06/2024","EA-063-PR","0,28"
"26/06/2024","EA-112-TOT",""
"26/06/2024","EA-117-TOT",""
"26/06/2024","EA-430B",""
"27/06/2024","EA-001","0,44"
"27/06/2024","EA-007",""
"27/06/2024","EA-021-PR","0,16"
"27/06/2024","EA-062-TOT",""
"27/06/2024","EA-063-PR","0,27"
"27/06/2024","EA-112-TOT",""
"27/06/2024","EA-117-TOT",""
"27/06/2024","EA-430B",""
"28/06/2024","EA-001","0,44"
"28/06/2024","EA-007",""
"28/06/2024","EA-021-PR","0,16"
"28/06/2024","EA-062-TOT",""
"28/06/2024","EA-063-PR","0,27"
"28/06/2024","EA-112-TOT",""
"28/06/2024","EA-117-TOT",""
"28/06/2024","EA-430B",""
"29/06/2024","EA-001","0,43"
"29/06/2024","EA-007",""
"29/06/2024","EA-021-PR","0,16"
"29/06/2024","EA-062-TOT",""
"29/06/2024","EA-063-PR","0,27"
"29/06/2024","EA-112-TOT",""
"29/06/2024","EA-117-TOT",""
"29/06/2024","EA-430B",""
"30/06/2024","EA-001","0,44"
"30/06/2024","EA-007",""
"30/06/2024","EA-021-PR","0,16"
"30/06/2024","EA-062-TOT",""
"30/06/2024","EA-063-PR","0,27"
"30/06/2024","EA-112-TOT",""
"30/06/2024","EA-117-TOT",""
"30/06/2024","EA-430B",""
"01/07/2024","EA-001","0,44"
"01/07/2024","EA-007",""
"01/07/2024","EA-021-PR","0,16"
"01/07/2024","EA-062-TOT",""
"01/07/2024","EA-063-PR","0,25"
"01/07/2024","EA-112-TOT",""
"01/07/2024","EA-117-TOT",""
"01/07/2024","EA-430B",""
"02/07/2024","EA-001","0,44"
"02/07/2024","EA-007",""
"02/07/2024","EA-021-PR","0,12"
"02/07/2024","EA-062-TOT",""
"02/07/2024","EA-063-PR","0,21"
"02/07/2024","EA-112-TOT",""
"02/07/2024","EA-117-TOT",""
"02/07/2024","EA-430B",""
"03/07/2024","EA-001","0,44"
"03/07/2024","EA-007",""
"03/07/2024","EA-021-PR","0,10"
"03/07/2024","EA-062-TOT",""
"03/07/2024","EA-063-PR","0,18"
"03/07/2024","EA-112-TOT",""
"03/07/2024","EA-117-TOT",""
"03/07/2024","EA-430B",""
"04/07/2024","EA-001","0,44"
"04/07/2024","EA-007",""
"04/07/2024","EA-021-PR","0,09"
"04/07/2024","EA-062-TOT",""
"04/07/2024","EA-063-PR","0,19"
"04/07/2024","EA-112-TOT",""
"04/07/2024","EA-117-TOT",""
"04/07/2024","EA-430B",""
"05/07/2024","EA-001","0,44"
"05/07/2024","EA-007",""
"05/07/2024","EA-021-PR","0,10"
"05/07/2024","EA-062-TOT",""
"05/07/2024","EA-063-PR","0,21"
"05/07/2024","EA-112-TOT",""
"05/07/2024","EA-117-TOT",""
"05/07/2024","EA-430B",""
"06/07/2024","EA-001","0,44"
"06/07/2024","EA-007",""
"06/07/2024","EA-021-PR","0,08"
"06/07/2024","EA-062-TOT",""
"06/07/2024","EA-063-PR","0,18"
"06/07/2024","EA-112-TOT",""
"06/07/2024","EA-117-TOT",""
"06/07/2024","EA-430B",""
"07/07/2024","EA-001","0,44"
"07/07/2024","EA-007",""
"07/07/2024","EA-021-PR","0,09"
"07/07/2024","EA-062-TOT",""
"07/07/2024","EA-063-PR","0,20"
"07/07/2024","EA-112-TOT",""
"07/07/2024","EA-117-TOT",""
"07/07/2024","EA-430B",""
"08/07/2024","EA-001","0,44"
"08/07/2024","EA-007",""
"08/07/2024","EA-021-PR","0,12"
"08/07/2024","EA-062-TOT",""
"08/07/2024","EA-063-PR","0,23"
"08/07/2024","EA-112-TOT",""
"08/07/2024","EA-117-TOT",""
"08/07/2024","EA-430B",""
"09/07/2024","EA-430B",""
"09/07/2024","EA-001","0,44"
"09/07/2024","EA-007",""
"09/07/2024","EA-021-PR","0,14"
"09/07/2024","EA-062-TOT",""
"09/07/2024","EA-063-PR","0,25"
"09/07/2024","EA-112-TOT",""
"09/07/2024","EA-117-TOT",""
"10/07/2024","EA-001","0,44"
"10/07/2024","EA-007",""
"10/07/2024","EA-021-PR","0,16"
"10/07/2024","EA-062-TOT",""
"10/07/2024","EA-063-PR","0,28"
"10/07/2024","EA-112-TOT",""
"10/07/2024","EA-117-TOT",""
"10/07/2024","EA-430B",""
"11/07/2024","EA-001","0,44"
"11/07/2024","EA-007",""
"11/07/2024","EA-021-PR","0,14"
"11/07/2024","EA-062-TOT",""
"11/07/2024","EA-063-PR","0,25"
"11/07/2024","EA-112-TOT",""
"11/07/2024","EA-117-TOT",""
"11/07/2024","EA-430B",""
"12/07/2024","EA-001","0,43"
"12/07/2024","EA-007",""
"12/07/2024","EA-021-PR","0,15"
"12/07/2024","EA-062-TOT",""
"12/07/2024","EA-063-PR","0,24"
"12/07/2024","EA-112-TOT",""
"12/07/2024","EA-117-TOT",""
"12/07/2024","EA-430B",""
"13/07/2024","EA-001","0,43"
"13/07/2024","EA-007",""
"13/07/2024","EA-021-PR","0,14"
"13/07/2024","EA-062-TOT",""
"13/07/2024","EA-063-PR","0,22"
"13/07/2024","EA-112-TOT",""
"13/07/2024","EA-117-TOT",""
"13/07/2024","EA-430B",""
"14/07/2024","EA-001","0,43"
"14/07/2024","EA-007",""
"14/07/2024","EA-021-PR","0,14"
"14/07/2024","EA-062-TOT",""
"14/07/2024","EA-063-PR","0,23"
"14/07/2024","EA-112-TOT",""
"14/07/2024","EA-117-TOT",""
"14/07/2024","EA-430B",""
"15/07/2024","EA-001","0,37"
"15/07/2024","EA-007",""
"15/07/2024","EA-021-PR","0,14"
"15/07/2024","EA-062-TOT",""
"15/07/2024","EA-063-PR","0,23"
"15/07/2024","EA-112-TOT",""
"15/07/2024","EA-117-TOT",""
"15/07/2024","EA-430B",""
"16/07/2024","EA-001","0,35"
"16/07/2024","EA-007",""
"16/07/2024","EA-021-PR","0,13"
"16/07/2024","EA-062-TOT",""
"16/07/2024","EA-063-PR","0,21"
"16/07/2024","EA-112-TOT",""
"16/07/2024","EA-117-TOT",""
"16/07/2024","EA-430B",""
"17/07/2024","EA-001","0,35"
"17/07/2024","EA-007",""
"17/07/2024","EA-021-PR","0,12"
"17/07/2024","EA-062-TOT",""
"17/07/2024","EA-063-PR","0,21"
"17/07/2024","EA-112-TOT",""
"17/07/2024","EA-117-TOT",""
"17/07/2024","EA-430B",""
"18/07/2024","EA-001","0,35"
"18/07/2024","EA-007",""
"18/07/2024","EA-021-PR","0,12"
"18/07/2024","EA-062-TOT",""
"18/07/2024","EA-063-PR","0,21"
"18/07/2024","EA-112-TOT",""
"18/07/2024","EA-117-TOT",""
"18/07/2024","EA-430B",""
"19/07/2024","EA-001","0,35"
"19/07/2024","EA-007",""
"19/07/2024","EA-021-PR","0,13"
"19/07/2024","EA-062-TOT",""
"19/07/2024","EA-063-PR","0,24"
"19/07/2024","EA-112-TOT",""
"19/07/2024","EA-117-TOT",""
"19/07/2024","EA-430B",""
"20/07/2024","EA-001","0,35"
"20/07/2024","EA-007",""
"20/07/2024","EA-021-PR","0,12"
"20/07/2024","EA-062-TOT",""
"20/07/2024","EA-063-PR","0,22"
"20/07/2024","EA-112-TOT",""
"20/07/2024","EA-117-TOT",""
"20/07/2024","EA-430B",""
"21/07/2024","EA-001","0,35"
"21/07/2024","EA-007",""
"21/07/2024","EA-021-PR","0,12"
"21/07/2024","EA-062-TOT",""
"21/07/2024","EA-063-PR","0,22"
"21/07/2024","EA-112-TOT",""
"21/07/2024","EA-117-TOT",""
"21/07/2024","EA-430B",""
"22/07/2024","EA-001","0,35"
"22/07/2024","EA-007",""
"22/07/2024","EA-021-PR","0,14"
"22/07/2024","EA-062-TOT",""
"22/07/2024","EA-063-PR","0,24"
"22/07/2024","EA-112-TOT",""
"22/07/2024","EA-117-TOT",""
"22/07/2024","EA-430B",""
"23/07/2024","EA-001","0,34"
"23/07/2024","EA-007",""
"23/07/2024","EA-021-PR","0,14"
"23/07/2024","EA-062-TOT",""
"23/07/2024","EA-063-PR","0,24"
"23/07/2024","EA-112-TOT",""
"23/07/2024","EA-117-TOT",""
"23/07/2024","EA-430B",""
"24/07/2024","EA-001","0,35"
"24/07/2024","EA-007",""
"24/07/2024","EA-021-PR","0,13"
"24/07/2024","EA-062-TOT",""
"24/07/2024","EA-063-PR","0,23"
"24/07/2024","EA-112-TOT",""
"24/07/2024","EA-117-TOT",""
"24/07/2024","EA-430B",""
"25/07/2024","EA-001","0,35"
"25/07/2024","EA-007",""
"25/07/2024","EA-021-PR","0,13"
"25/07/2024","EA-062-TOT",""
"25/07/2024","EA-063-PR","0,24"
"25/07/2024","EA-112-TOT",""
"25/07/2024","EA-117-TOT",""
"25/07/2024","EA-430B",""
"26/07/2024","EA-001","0,35"
"26/07/2024","EA-007",""
"26/07/2024","EA-021-PR","0,14"
"26/07/2024","EA-062-TOT",""
"26/07/2024","EA-063-PR","0,24"
"26/07/2024","EA-112-TOT",""
"26/07/2024","EA-117-TOT",""
"26/07/2024","EA-430B",""
"27/07/2024","EA-001","0,35"
"27/07/2024","EA-007",""
"27/07/2024","EA-021-PR","0,12"
"27/07/2024","EA-062-TOT",""
"27/07/2024","EA-063-PR","0,23"
"27/07/2024","EA-112-TOT",""
"27/07/2024","EA-117-TOT",""
"27/07/2024","EA-430B",""
"28/07/2024","EA-001","0,35"
"28/07/2024","EA-007",""
"28/07/2024","EA-021-PR","0,13"
"28/07/2024","EA-062-TOT",""
"28/07/2024","EA-063-PR","0,25"
"28/07/2024","EA-112-TOT",""
"28/07/2024","EA-117-TOT",""
"28/07/2024","EA-430B",""
"29/07/2024","EA-001","0,35"
"29/07/2024","EA-007",""
"29/07/2024","EA-021-PR","0,14"
"29/07/2024","EA-062-TOT",""
"29/07/2024","EA-063-PR","0,26"
"29/07/2024","EA-112-TOT",""
"29/07/2024","EA-117-TOT",""
"29/07/2024","EA-430B",""
"30/07/2024","EA-001","0,34"
"30/07/2024","EA-007",""
"30/07/2024","EA-021-PR","0,14"
"30/07/2024","EA-062-TOT",""
"30/07/2024","EA-063-PR","0,25"
"30/07/2024","EA-112-TOT",""
"30/07/2024","EA-117-TOT",""
"30/07/2024","EA-430B",""
"31/07/2024","EA-001","0,35"
"31/07/2024","EA-007",""
"31/07/2024","EA-021-PR","0,13"
"31/07/2024","EA-062-TOT",""
"31/07/2024","EA-063-PR","0,25"
"31/07/2024","EA-112-TOT",""
"31/07/2024","EA-117-TOT",""
"31/07/2024","EA-430B",""
"01/08/2024","EA-001","0,35"
"01/08/2024","EA-007",""
"01/08/2024","EA-021-PR","0,13"
"01/08/2024","EA-062-TOT",""
"01/08/2024","EA-063-PR","0,25"
"01/08/2024","EA-112-TOT",""
"01/08/2024","EA-117-TOT",""
"01/08/2024","EA-430B",""
"02/08/2024","EA-001","0,43"
"02/08/2024","EA-007",""
"02/08/2024","EA-021-PR","0,15"
"02/08/2024","EA-062-TOT",""
"02/08/2024","EA-063-PR","0,28"
"02/08/2024","EA-112-TOT",""
"02/08/2024","EA-117-TOT",""
"02/08/2024","EA-430B",""
"03/08/2024","EA-001","0,44"
"03/08/2024","EA-007",""
"03/08/2024","EA-021-PR","0,15"
"03/08/2024","EA-062-TOT",""
"03/08/2024","EA-063-PR","0,27"
"03/08/2024","EA-112-TOT",""
"03/08/2024","EA-117-TOT",""
"03/08/2024","EA-430B",""
"04/08/2024","EA-001","0,44"
"04/08/2024","EA-007",""
"04/08/2024","EA-021-PR","0,16"
"04/08/2024","EA-062-TOT",""
"04/08/2024","EA-063-PR","0,28"
"04/08/2024","EA-112-TOT",""
"04/08/2024","EA-117-TOT",""
"04/08/2024","EA-430B",""
"05/08/2024","EA-001","0,44"
"05/08/2024","EA-007",""
"05/08/2024","EA-021-PR","0,16"
"05/08/2024","EA-062-TOT",""
"05/08/2024","EA-063-PR","0,27"
"05/08/2024","EA-112-TOT",""
"05/08/2024","EA-117-TOT",""
"05/08/2024","EA-430B",""
"06/08/2024","EA-001","0,54"
"06/08/2024","EA-007",""
"06/08/2024","EA-021-PR","0,15"
"06/08/2024","EA-062-TOT",""
"06/08/2024","EA-063-PR","0,26"
"06/08/2024","EA-112-TOT",""
"06/08/2024","EA-117-TOT",""
"06/08/2024","EA-430B",""
"07/08/2024","EA-001","0,54"
"07/08/2024","EA-007",""
"07/08/2024","EA-021-PR","0,15"
"07/08/2024","EA-062-TOT",""
"07/08/2024","EA-063-PR","0,26"
"07/08/2024","EA-112-TOT",""
"07/08/2024","EA-117-TOT",""
"07/08/2024","EA-430B",""
"08/08/2024","EA-001","0,56"
"08/08/2024","EA-007",""
"08/08/2024","EA-021-PR","0,15"
"08/08/2024","EA-062-TOT",""
"08/08/2024","EA-063-PR","0,26"
"08/08/2024","EA-112-TOT",""
"08/08/2024","EA-117-TOT",""
"08/08/2024","EA-430B",""
"09/08/2024","EA-001","0,52"
"09/08/2024","EA-007",""
"09/08/2024","EA-021-PR","0,16"
"09/08/2024","EA-062-TOT",""
"09/08/2024","EA-063-PR","0,26"
"09/08/2024","EA-112-TOT",""
"09/08/2024","EA-117-TOT",""
"09/08/2024","EA-430B",""
"10/08/2024","EA-001","0,52"
"10/08/2024","EA-007",""
"10/08/2024","EA-021-PR","0,14"
"10/08/2024","EA-062-TOT",""
"10/08/2024","EA-063-PR","0,25"
"10/08/2024","EA-112-TOT",""
"10/08/2024","EA-117-TOT",""
"10/08/2024","EA-430B",""
"11/08/2024","EA-001","0,52"
"11/08/2024","EA-007",""
"11/08/2024","EA-021-PR","0,16"
"11/08/2024","EA-062-TOT",""
"11/08/2024","EA-063-PR","0,27"
"11/08/2024","EA-112-TOT",""
"11/08/2024","EA-117-TOT",""
"11/08/2024","EA-430B",""
"12/08/2024","EA-001","0,52"
"12/08/2024","EA-007",""
"12/08/2024","EA-021-PR","0,17"
"12/08/2024","EA-062-TOT",""
"12/08/2024","EA-063-PR","0,27"
"12/08/2024","EA-112-TOT",""
"12/08/2024","EA-117-TOT",""
"12/08/2024","EA-430B",""
"13/08/2024","EA-001",""
"13/08/2024","EA-007",""
"13/08/2024","EA-021-PR",""
"13/08/2024","EA-062-TOT",""
"13/08/2024","EA-063-PR",""
"13/08/2024","EA-112-TOT",""
"13/08/2024","EA-117-TOT",""
"13/08/2024","EA-430B",""
"14/08/2024","EA-001","0,52"
"14/08/2024","EA-007",""
"14/08/2024","EA-021-PR","0,17"
"14/08/2024","EA-062-TOT",""
"14/08/2024","EA-063-PR","0,28"
"14/08/2024","EA-112-TOT",""
"14/08/2024","EA-117-TOT",""
"14/08/2024","EA-430B",""
"15/08/2024","EA-001","0,51"
"15/08/2024","EA-007",""
"15/08/2024","EA-021-PR","0,13"
"15/08/2024","EA-062-TOT",""
"15/08/2024","EA-063-PR","0,23"
"15/08/2024","EA-112-TOT",""
"15/08/2024","EA-117-TOT",""
"15/08/2024","EA-430B",""
"16/08/2024","EA-001","0,51"
"16/08/2024","EA-007",""
"16/08/2024","EA-021-PR","0,11"
"16/08/2024","EA-062-TOT",""
"16/08/2024","EA-063-PR","0,21"
"16/08/2024","EA-112-TOT",""
"16/08/2024","EA-117-TOT",""
"16/08/2024","EA-430B",""
"17/08/2024","EA-001","0,51"
"17/08/2024","EA-007",""
"17/08/2024","EA-021-PR","0,10"
"17/08/2024","EA-062-TOT",""
"17/08/2024","EA-063-PR","0,19"
"17/08/2024","EA-112-TOT",""
"17/08/2024","EA-117-TOT",""
"17/08/2024","EA-430B",""
"18/08/2024","EA-001","0,51"
"18/08/2024","EA-007",""
"18/08/2024","EA-021-PR","0,12"
"18/08/2024","EA-062-TOT",""
"18/08/2024","EA-063-PR","0,21"
"18/08/2024","EA-112-TOT",""
"18/08/2024","EA-117-TOT",""
"18/08/2024","EA-430B",""
"19/08/2024","EA-001","0,51"
"19/08/2024","EA-007",""
"19/08/2024","EA-021-PR","0,14"
"19/08/2024","EA-062-TOT",""
"19/08/2024","EA-063-PR","0,24"
"19/08/2024","EA-112-TOT",""
"19/08/2024","EA-117-TOT",""
"19/08/2024","EA-430B",""
"20/08/2024","EA-001",""
"20/08/2024","EA-007",""
"20/08/2024","EA-021-PR",""
"20/08/2024","EA-062-TOT",""
"20/08/2024","EA-063-PR",""
"20/08/2024","EA-112-TOT",""
"20/08/2024","EA-117-TOT",""
"20/08/2024","EA-430B",""
"21/08/2024","EA-001","0,52"
"21/08/2024","EA-007",""
"21/08/2024","EA-021-PR","0,12"
"21/08/2024","EA-062-TOT",""
"21/08/2024","EA-063-PR","0,22"
"21/08/2024","EA-112-TOT",""
"21/08/2024","EA-117-TOT",""
"21/08/2024","EA-430B",""
"22/08/2024","EA-001","0,52"
"22/08/2024","EA-007",""
"22/08/2024","EA-021-PR","0,10"
"22/08/2024","EA-062-TOT",""
"22/08/2024","EA-063-PR","0,21"
"22/08/2024","EA-112-TOT",""
"22/08/2024","EA-117-TOT",""
"22/08/2024","EA-430B",""
"23/08/2024","EA-001","0,51"
"23/08/2024","EA-007",""
"23/08/2024","EA-021-PR","0,12"
"23/08/2024","EA-062-TOT",""
"23/08/2024","EA-063-PR","0,22"
"23/08/2024","EA-112-TOT",""
"23/08/2024","EA-117-TOT",""
"23/08/2024","EA-430B",""
"24/08/2024","EA-001","0,51"
"24/08/2024","EA-007",""
"24/08/2024","EA-021-PR","0,10"
"24/08/2024","EA-062-TOT",""
"24/08/2024","EA-063-PR","0,19"
"24/08/2024","EA-112-TOT",""
"24/08/2024","EA-117-TOT",""
"24/08/2024","EA-430B",""
"25/08/2024","EA-001","0,51"
"25/08/2024","EA-007",""
"25/08/2024","EA-021-PR","0,10"
"25/08/2024","EA-062-TOT",""
"25/08/2024","EA-063-PR","0,11"
"25/08/2024","EA-112-TOT",""
"25/08/2024","EA-117-TOT",""
"25/08/2024","EA-430B",""
"26/08/2024","EA-001","0,44"
"26/08/2024","EA-007",""
"26/08/2024","EA-021-PR","0,11"
"26/08/2024","EA-062-TOT",""
"26/08/2024","EA-063-PR","0,06"
"26/08/2024","EA-112-TOT",""
"26/08/2024","EA-117-TOT",""
"26/08/2024","EA-430B",""
"27/08/2024","EA-001","0,43"
"27/08/2024","EA-007",""
"27/08/2024","EA-021-PR","0,10"
"27/08/2024","EA-062-TOT",""
"27/08/2024","EA-063-PR","0,04"
"27/08/2024","EA-112-TOT",""
"27/08/2024","EA-117-TOT",""
"27/08/2024","EA-430B",""
"28/08/2024","EA-001","0,43"
"28/08/2024","EA-007",""
"28/08/2024","EA-021-PR","0,09"
"28/08/2024","EA-062-TOT",""
"28/08/2024","EA-063-PR","0,01"
"28/08/2024","EA-112-TOT",""
"28/08/2024","EA-117-TOT",""
"28/08/2024","EA-430B",""
"29/08/2024","EA-001","0,43"
"29/08/2024","EA-007",""
"29/08/2024","EA-021-PR","0,09"
"29/08/2024","EA-062-TOT",""
"29/08/2024","EA-063-PR","0,04"
"29/08/2024","EA-112-TOT",""
"29/08/2024","EA-117-TOT",""
"29/08/2024","EA-430B",""
"30/08/2024","EA-430B",""
"30/08/2024","EA-001","0,43"
"30/08/2024","EA-007",""
"30/08/2024","EA-021-PR","0,09"
"30/08/2024","EA-062-TOT",""
"30/08/2024","EA-063-PR","0,06"
"30/08/2024","EA-112-TOT",""
"30/08/2024","EA-117-TOT",""
"31/08/2024","EA-001","0,43"
"31/08/2024","EA-007",""
"31/08/2024","EA-021-PR","0,09"
"31/08/2024","EA-062-TOT",""
"31/08/2024","EA-063-PR","0,05"
"31/08/2024","EA-112-TOT",""
"31/08/2024","EA-117-TOT",""
"31/08/2024","EA-430B",""
"01/09/2024","EA-001","0,43"
"01/09/2024","EA-007",""
"01/09/2024","EA-021-PR","0,09"
"01/09/2024","EA-062-TOT",""
"01/09/2024","EA-063-PR","0,09"
"01/09/2024","EA-112-TOT",""
"01/09/2024","EA-117-TOT",""
"01/09/2024","EA-430B",""
"02/09/2024","EA-001","0,43"
"02/09/2024","EA-007",""
"02/09/2024","EA-021-PR","0,10"
"02/09/2024","EA-062-TOT",""
"02/09/2024","EA-063-PR","0,05"
"02/09/2024","EA-112-TOT",""
"02/09/2024","EA-117-TOT",""
"02/09/2024","EA-430B",""
"03/09/2024","EA-001","0,43"
"03/09/2024","EA-007",""
"03/09/2024","EA-021-PR","0,10"
"03/09/2024","EA-062-TOT",""
"03/09/2024","EA-063-PR","0,01"
"03/09/2024","EA-112-TOT",""
"03/09/2024","EA-117-TOT",""
"03/09/2024","EA-430B",""
"04/09/2024","EA-001","0,43"
"04/09/2024","EA-007",""
"04/09/2024","EA-021-PR","0,07"
"04/09/2024","EA-062-TOT",""
"04/09/2024","EA-063-PR","0,00"
"04/09/2024","EA-112-TOT",""
"04/09/2024","EA-117-TOT",""
"04/09/2024","EA-430B",""
"05/09/2024","EA-001","0,43"
"05/09/2024","EA-007",""
"05/09/2024","EA-021-PR","0,07"
"05/09/2024","EA-062-TOT",""
"05/09/2024","EA-063-PR","0,03"
"05/09/2024","EA-112-TOT",""
"05/09/2024","EA-117-TOT",""
"05/09/2024","EA-430B",""
"06/09/2024","EA-001","0,43"
"06/09/2024","EA-007",""
"06/09/2024","EA-021-PR","0,08"
"06/09/2024","EA-062-TOT",""
"06/09/2024","EA-063-PR","0,10"
"06/09/2024","EA-112-TOT",""
"06/09/2024","EA-117-TOT",""
"06/09/2024","EA-430B",""
"07/09/2024","EA-001","0,43"
"07/09/2024","EA-007",""
"07/09/2024","EA-021-PR","0,09"
"07/09/2024","EA-062-TOT",""
"07/09/2024","EA-063-PR","0,10"
"07/09/2024","EA-112-TOT",""
"07/09/2024","EA-117-TOT",""
"07/09/2024","EA-430B",""
"08/09/2024","EA-001","0,43"
"08/09/2024","EA-007",""
"08/09/2024","EA-021-PR","0,08"
"08/09/2024","EA-062-TOT",""
"08/09/2024","EA-063-PR","0,10"
"08/09/2024","EA-112-TOT",""
"08/09/2024","EA-117-TOT",""
"08/09/2024","EA-430B",""
"09/09/2024","EA-001","0,44"
"09/09/2024","EA-007",""
"09/09/2024","EA-021-PR","0,08"
"09/09/2024","EA-062-TOT",""
"09/09/2024","EA-063-PR","0,07"
"09/09/2024","EA-112-TOT",""
"09/09/2024","EA-117-TOT",""
"09/09/2024","EA-430B",""
"10/09/2024","EA-001","0,44"
"10/09/2024","EA-007",""
"10/09/2024","EA-021-PR","0,08"
"10/09/2024","EA-062-TOT",""
"10/09/2024","EA-063-PR","0,02"
"10/09/2024","EA-112-TOT",""
"10/09/2024","EA-117-TOT",""
"10/09/2024","EA-430B",""
"11/09/2024","EA-001","0,43"
"11/09/2024","EA-007",""
"11/09/2024","EA-021-PR","0,07"
"11/09/2024","EA-062-TOT",""
